# eto sig
4.997228093290118772e-02 6.437191539277027914e+02
4.999857722919748282e-02 6.435804371963013182e+02
5.005042908104933436e-02 6.440208797874547599e+02
5.007968834030859101e-02 6.435847240898806376e+02
5.012413278475303519e-02 6.439961587011476922e+02
5.016672537734562926e-02 6.437251555787136112e+02
5.020894759956785053e-02 6.441540235572033453e+02
5.024487352549377589e-02 6.437762767846460292e+02
5.029561426623451598e-02 6.441912838072294107e+02
5.031820685882710392e-02 6.439291759889722471e+02
5.037191056253081944e-02 6.442663044448660230e+02
5.040561426623452190e-02 6.440733585096872957e+02
5.044487352549377468e-02 6.442397971529011329e+02
5.048450315512340719e-02 6.441907479455319390e+02
5.051820685882710965e-02 6.444325644675141120e+02
5.056265130327156077e-02 6.444964749059578253e+02
5.059894759956785198e-02 6.445638148592651078e+02
5.064154019216044605e-02 6.447423997009534560e+02
5.069005871067896324e-02 6.446027898667230147e+02
5.072709574771600005e-02 6.449948620086572646e+02
5.075894759956784547e-02 6.447604046539861429e+02
5.080561426623451948e-02 6.450318007416650516e+02
5.083450315512340334e-02 6.447713005085001896e+02
5.088561426623451622e-02 6.451790912602249364e+02
5.091931796993822562e-02 6.449593522401760310e+02
5.096228093290117861e-02 6.454021883469110890e+02
5.099931796993822236e-02 6.450785278816787240e+02
5.103894759956784793e-02 6.455161125437793999e+02
5.108746611808637206e-02 6.453487093495102727e+02
5.112524389586414059e-02 6.456966622116915460e+02
5.116635500697525735e-02 6.455010012439125830e+02
5.120672537734563545e-02 6.456361098398848526e+02
5.125042908104933403e-02 6.456316086016265672e+02
5.127968834030859069e-02 6.456600092715890469e+02
5.133968834030859518e-02 6.457852580123292228e+02
5.136154019216044447e-02 6.457830788414262315e+02
5.141857722919748047e-02 6.459986738643488025e+02
5.143857722919747966e-02 6.456694761615765401e+02
5.149413278475303835e-02 6.459594845122120432e+02
5.151931796993822199e-02 6.456912321464910747e+02
5.156561426623452321e-02 6.462020512405704267e+02
5.160339204401229868e-02 6.458740324335324203e+02
5.164116982179006721e-02 6.463200837104520815e+02
5.167154019216044225e-02 6.460330047370958937e+02
5.172005871067896637e-02 6.464934171075058202e+02
5.175598463660488480e-02 6.460954147627868451e+02
5.179598463660489011e-02 6.464759122920573873e+02
5.183709574771599299e-02 6.462123397851605660e+02
5.187339204401229115e-02 6.464887729727951182e+02
5.192265130327155392e-02 6.463582370633072287e+02
5.195339204401229483e-02 6.464700535374990977e+02
5.200376241438266905e-02 6.463751345688320953e+02
5.203042908104933001e-02 6.464953819337296181e+02
5.206783648845674656e-02 6.465920156598282347e+02
5.210746611808637213e-02 6.464824498047655652e+02
5.215672537734562797e-02 6.467883911098705312e+02
5.218561426623451877e-02 6.465700096061215163e+02
5.223820685882710896e-02 6.468788088402792482e+02
5.227228093290118421e-02 6.466498529990348061e+02
5.231302167364192124e-02 6.470282428056287927e+02
5.235079945141970365e-02 6.467459508634361782e+02
5.238042908104933310e-02 6.472007545480798854e+02
5.243191056253081878e-02 6.468011446182687223e+02
5.246524389586414844e-02 6.472064704061856446e+02
5.251191056253081552e-02 6.469417547276677851e+02
5.254302167364192228e-02 6.473516889261823053e+02
5.259598463660489220e-02 6.471472755506789554e+02
5.262191056253081450e-02 6.474301033545690416e+02
5.268042908104933475e-02 6.473604770580196828e+02
5.270154019216044539e-02 6.475359539018630812e+02
5.276042908104933149e-02 6.475256653572729419e+02
5.277820685882711471e-02 6.476039368892072616e+02
5.283598463660488936e-02 6.476876742104549294e+02
5.286783648845673478e-02 6.475603177470384253e+02
5.290820685882710595e-02 6.479068059205801546e+02
5.294783648845674540e-02 6.476860309012495236e+02
5.298894759956785522e-02 6.481958497201602540e+02
5.303154019216044235e-02 6.478097077810105020e+02
5.305894759956784890e-02 6.481981717875156619e+02
5.310339204401230001e-02 6.479716809100793853e+02
5.314116982179007548e-02 6.483620382945820211e+02
5.318154019216043971e-02 6.481280453533820491e+02
5.321746611808637201e-02 6.485204747364480227e+02
5.326339204401229349e-02 6.483817937291596536e+02
5.329672537734563009e-02 6.486640856713524954e+02
5.335191056253081598e-02 6.486354706567110497e+02
5.338339204401229554e-02 6.488880044126411804e+02
5.342857722919748531e-02 6.488310959003767948e+02
5.346635500697526078e-02 6.489544512631193811e+02
5.351265130327155506e-02 6.491424315465689006e+02
5.355672537734563338e-02 6.490884524115836030e+02
5.358709574771599454e-02 6.493340556895608415e+02
5.363746611808636877e-02 6.491784771767476059e+02
5.366820685882710967e-02 6.494919919938423618e+02
5.371783648845673831e-02 6.492532120214790439e+02
5.375191056253081356e-02 6.495178205276573635e+02
5.381154019216044526e-02 6.493306976229238217e+02
5.383265130327155590e-02 6.497255562456846292e+02
5.389116982179006921e-02 6.495011016426984725e+02
5.392079945141970559e-02 6.498811347584977511e+02
5.397079945141970703e-02 6.495929483376336293e+02
5.400154019216044099e-02 6.498847428939269548e+02
5.405746611808637248e-02 6.496458557492238697e+02
5.409191056253081359e-02 6.498490902289929636e+02
5.413005871067896185e-02 6.496224564551039293e+02
5.417079945141969888e-02 6.498303707936970568e+02
5.422302167364193015e-02 6.499974881950607823e+02
5.424524389586414530e-02 6.499170374922239262e+02
5.429709574771600378e-02 6.501403131994757132e+02
5.433524389586414510e-02 6.500069193609351714e+02
5.437894759956785756e-02 6.503678400761937155e+02
5.442783648845674060e-02 6.501583181525086275e+02
5.444783648845673979e-02 6.505883293026191723e+02
5.449857722919747988e-02 6.502445204375643470e+02
5.453228093290118234e-02 6.507293681013760533e+02
5.458376241438266108e-02 6.501136272869450750e+02
5.461709574771599768e-02 6.505741468296945413e+02
5.464524389586414288e-02 6.502751717266559126e+02
5.469820685882710587e-02 6.506996813633398915e+02
5.474376241438266844e-02 6.504412174046249220e+02
5.477376241438266374e-02 6.508039957737679515e+02
5.481931796993822631e-02 6.506052982563702471e+02
5.486931796993822080e-02 6.509138116976226911e+02
5.490413278475303471e-02 6.506016186727147215e+02
5.495413278475303615e-02 6.507990658461518478e+02
5.498302167364192000e-02 6.506876066130917025e+02
5.503191056253080998e-02 6.507289751361313392e+02
5.506931796993822653e-02 6.510021217053549663e+02
5.511820685882711651e-02 6.508242870700430558e+02
5.515265130327155069e-02 6.510995056378300205e+02
5.518339204401229853e-02 6.509050950140115219e+02
5.523265130327154743e-02 6.512843779234345902e+02
5.527413278475303005e-02 6.509596814589204996e+02
5.530376241438266643e-02 6.513758673772380234e+02
5.534931796993822206e-02 6.509671835226841949e+02
5.538376241438266318e-02 6.513621135936714381e+02
5.542376241438266155e-02 6.509663618680815489e+02
5.547672537734563147e-02 6.514038750819556753e+02
5.550265130327155377e-02 6.511320145808058442e+02
5.555709574771600101e-02 6.514942928123645061e+02
5.558635500697525766e-02 6.514127346620196022e+02
5.564042908104933211e-02 6.516234712055522778e+02
5.567413278475303456e-02 6.515672057273245628e+02
5.570487352549377547e-02 6.516827732333982794e+02
5.575524389586414276e-02 6.516680548987762904e+02
5.579265130327155237e-02 6.516515503584961380e+02
5.582746611808637321e-02 6.518461753269934889e+02
5.587079945141969900e-02 6.517505061519502760e+02
5.590857722919748141e-02 6.521006739091476447e+02
5.594487352549377263e-02 6.518330645774636878e+02
5.599746611808636976e-02 6.522707206877904582e+02
5.602783648845673786e-02 6.519087996973635200e+02
5.607783648845673929e-02 6.523255214773785156e+02
5.609894759956784993e-02 6.519546337345482243e+02
5.614783648845673297e-02 6.524365162969676248e+02
5.619265130327155688e-02 6.521956286019277513e+02
5.623376241438266671e-02 6.525416523619983309e+02
5.627487352549377653e-02 6.524280139580354216e+02
5.632894759956785097e-02 6.525969175650573106e+02
5.635635500697525752e-02 6.524908169489713146e+02
5.639783648845674013e-02 6.526103498316057312e+02
5.644228093290118431e-02 6.526572198680719339e+02
5.647116982179007511e-02 6.525403662939245351e+02
5.652857722919747696e-02 6.527603196586525200e+02
5.655376241438266754e-02 6.524758842696703596e+02
5.660857722919748064e-02 6.528031528703318145e+02
5.662709574771600252e-02 6.524652742080616008e+02
5.668228093290118841e-02 6.529211853402134693e+02
5.671116982179007920e-02 6.526466455305766203e+02
5.676005871067896225e-02 6.530815866083032688e+02
5.678598463660488455e-02 6.526648291041750554e+02
5.683302167364193136e-02 6.530190336861594460e+02
5.685894759956785366e-02 6.527080552810990639e+02
5.690931796993822095e-02 6.531858295705051205e+02
5.693783648845673895e-02 6.528361976750049962e+02
5.697857722919748291e-02 6.532419164281666326e+02
5.702820685882711155e-02 6.530493634582326195e+02
5.705265130327155654e-02 6.533933866679664106e+02
5.710450315512340114e-02 6.533083990027580512e+02
5.712116982179007291e-02 6.535752938521786746e+02
5.718228093290118191e-02 6.535772944025156903e+02
5.721191056253081830e-02 6.535650053075885353e+02
5.725672537734562834e-02 6.536803941930962765e+02
5.729079945141970359e-02 6.535561457275247221e+02
5.734042908104933223e-02 6.539538265552251914e+02
5.737042908104932754e-02 6.536295587800692601e+02
5.741783648845674021e-02 6.540820403973576731e+02
5.745154019216044267e-02 6.536504573862679308e+02
5.748265130327155636e-02 6.540631780656091223e+02
5.753450315512340790e-02 6.537361238096262923e+02
5.756968834030859461e-02 6.542712710247677705e+02
5.761894759956785739e-02 6.538330790527435283e+02
5.764635500697526393e-02 6.542340107747415914e+02
5.770413278475303859e-02 6.539234253349258097e+02
5.773487352549377255e-02 6.543608671005737278e+02
5.778931796993821979e-02 6.540999739021641517e+02
5.781302167364192612e-02 6.542242580918488102e+02
5.786413278475303207e-02 6.541727439206715644e+02
5.788820685882711120e-02 6.542163630628404007e+02
5.794968834030859300e-02 6.541894985297437870e+02
5.796783648845674208e-02 6.541923207346835625e+02
5.802079945141969813e-02 6.542614468936487810e+02
5.805302167364193022e-02 6.540945795610768982e+02
5.808598463660488709e-02 6.544985835568068069e+02
5.813079945141970406e-02 6.541955001807548342e+02
5.816487352549377932e-02 6.545739614355750291e+02
5.820561426623451634e-02 6.543064950003438298e+02
5.824783648845674455e-02 6.547062835507208547e+02
5.827598463660488975e-02 6.544004494179555422e+02
5.831487352549377667e-02 6.548802957059245955e+02
5.836228093290118241e-02 6.546606995823282205e+02
5.839413278475303476e-02 6.550678830241294008e+02
5.845005871067895931e-02 6.550246211230922881e+02
5.847302167364192699e-02 6.552260336730901145e+02
5.852376241438266707e-02 6.552057781009282280e+02
5.855894759956785378e-02 6.553609279243834180e+02
5.860005871067896360e-02 6.554632060603613581e+02
5.864968834030858530e-02 6.554359128379069261e+02
5.867894759956784889e-02 6.556149620930664241e+02
5.872450315512340452e-02 6.554888559736104980e+02
5.875561426623451822e-02 6.559800625295646341e+02
5.880450315512340820e-02 6.557535716521283575e+02
5.883450315512340351e-02 6.561741873604778448e+02
5.889042908104933499e-02 6.558223048458488620e+02
5.891042908104933418e-02 6.562859323864432781e+02
5.896783648845674297e-02 6.559391584199961471e+02
5.900376241438266139e-02 6.563162978826296694e+02
5.904450315512340536e-02 6.559899938330231635e+02
5.908228093290118776e-02 6.563247644974485411e+02
5.912783648845674339e-02 6.561516811691867588e+02
5.917561426623451498e-02 6.564108953342779387e+02
5.920005871067895997e-02 6.563167265719873740e+02
5.924894759956784995e-02 6.564525853743361949e+02
5.929376241438265999e-02 6.564904886583991583e+02
5.932524389586414648e-02 6.564705903273688818e+02
5.935820685882711029e-02 6.566466387570228562e+02
5.941079945141970048e-02 6.564241847043736016e+02
5.944079945141970273e-02 6.565684743974280764e+02
5.949339204401229292e-02 6.563003649281599792e+02
5.952894759956785242e-02 6.568750587365698266e+02
5.956820685882711214e-02 6.563646326077353024e+02
5.960450315512341030e-02 6.568502304779234464e+02
5.964598463660489291e-02 6.564439401389512341e+02
5.968968834030859150e-02 6.569655479152048656e+02
5.972376241438266675e-02 6.565372872466391527e+02
5.975524389586414631e-02 6.569059243703403581e+02
5.980709574771599785e-02 6.567210520847356747e+02
5.985487352549377638e-02 6.569940200333935536e+02
5.988413278475303303e-02 6.568904558293419313e+02
5.994191056253081462e-02 6.570165619487978574e+02
5.996857722919748251e-02 6.570553226115767984e+02
6.002191056253081136e-02 6.570457842733628695e+02
6.006191056253080973e-02 6.571639596396971683e+02
6.009450315512340074e-02 6.570896177602106718e+02
6.013116982179007169e-02 6.574478234428689802e+02
6.016894759956784716e-02 6.571443113774590756e+02
6.022005871067896005e-02 6.574718657710259322e+02
6.024746611808637353e-02 6.572493402701504692e+02
6.029857722919747948e-02 6.575807528679385996e+02
6.032931796993822038e-02 6.572126873300479701e+02
6.038413278475304041e-02 6.579852212771395443e+02
6.040709574771599422e-02 6.576050809890007258e+02
6.046635500697525312e-02 6.579549629532926929e+02
6.048746611808636375e-02 6.577672327386353572e+02
6.054116982179007928e-02 6.581008602314394693e+02
6.058079945141970485e-02 6.579895081707188638e+02
6.061672537734562327e-02 6.582029954709646518e+02
6.066265130327155863e-02 6.580951443733338238e+02
6.069154019216044249e-02 6.582425063401200305e+02
6.074376241438266683e-02 6.583125613260274349e+02
6.077931796993821939e-02 6.581330833815100050e+02
6.081635500697525620e-02 6.583509290235615481e+02
6.086413278475303473e-02 6.581298682113256291e+02
6.090302167364192165e-02 6.584418826156677369e+02
6.093709574771599691e-02 6.582944492006550945e+02
6.098228093290117974e-02 6.586394726855573936e+02
6.102042908104933494e-02 6.582365761373354189e+02
6.106191056253081756e-02 6.586489752996579909e+02
6.110894759956785049e-02 6.582547954350471855e+02
6.114561426623451451e-02 6.587767961765456448e+02
6.119042908104933148e-02 6.584036578145861540e+02
6.121228093290118077e-02 6.586524405386345506e+02
6.127079945141970102e-02 6.585754907988872446e+02
6.129709574771599612e-02 6.587084559480700818e+02
6.135228093290118895e-02 6.586012478844758107e+02
6.138079945141970695e-02 6.587309978634741583e+02
6.143820685882710880e-02 6.588035535373026050e+02
6.145302167364192353e-02 6.588277387619122010e+02
6.151746611808636689e-02 6.590833447915740635e+02
6.154376241438266892e-02 6.589005802286460494e+02
6.159116982179007466e-02 6.591886237530575272e+02
6.162709574771600002e-02 6.590312233104732513e+02
6.166746611808636425e-02 6.594713801087214051e+02
6.170154019216043950e-02 6.590541224670091651e+02
6.173561426623451476e-02 6.595181429728482954e+02
6.178524389586415033e-02 6.591976619536870885e+02
6.181857722919747999e-02 6.596385332341984622e+02
6.185894759956785116e-02 6.593219461433719744e+02
6.189746611808636528e-02 6.596903689223941001e+02
6.194413278475303236e-02 6.593653152167483995e+02
6.197302167364192316e-02 6.596170630421892156e+02
6.202783648845673625e-02 6.594905996816017932e+02
6.205746611808637264e-02 6.595924134041085836e+02
6.211042908104933563e-02 6.594779890696561324e+02
6.214783648845673830e-02 6.595959500913114653e+02
6.218339204401229087e-02 6.596158484223417418e+02
6.222635500697525773e-02 6.595704073504017515e+02
6.225672537734562584e-02 6.597590663920013867e+02
6.230931796993822297e-02 6.597175549725091059e+02
6.234228093290118677e-02 6.599679810057629084e+02
6.238746611808636960e-02 6.597397753708947903e+02
6.242746611808636797e-02 6.601333479255819157e+02
6.247191056253081909e-02 6.597868597520401863e+02
6.250524389586414875e-02 6.602686708662332649e+02
6.254968834030859293e-02 6.599158595246618688e+02
6.258450315512341378e-02 6.602060464958632338e+02
6.262228093290118924e-02 6.598854583043626008e+02
6.266450315512341052e-02 6.602799239618786942e+02
6.270339204401229050e-02 6.600919079543158432e+02
6.274968834030858478e-02 6.602234441389721269e+02
6.277783648845673692e-02 6.601382421290849152e+02
6.282413278475303120e-02 6.602135485596268154e+02
6.286302167364192506e-02 6.602487010869764390e+02
6.290487352549377353e-02 6.602408775061944652e+02
6.294005871067896718e-02 6.604861592671530843e+02
6.298931796993821608e-02 6.603925620906730956e+02
6.301561426623451811e-02 6.607062555283338270e+02
6.307042908104933121e-02 6.605412458496463159e+02
6.311191056253082077e-02 6.610443485352827793e+02
6.314450315512340484e-02 6.607438015712651804e+02
6.318376241438267149e-02 6.612655522439715696e+02
6.322079945141970136e-02 6.609521088751029083e+02
6.328154019216045145e-02 6.613019193911686671e+02
6.330635500697526230e-02 6.611119385573822456e+02
6.335672537734562959e-02 6.613885860896956501e+02
6.339561426623452345e-02 6.611557005960036122e+02
6.344561426623451794e-02 6.614123069008340963e+02
6.347302167364192449e-02 6.613076352492743126e+02
6.352154019216044167e-02 6.614714660322274540e+02
6.355635500697526252e-02 6.614909356738997985e+02
6.360228093290118401e-02 6.614070554561996005e+02
6.365116982179007399e-02 6.616012517353389057e+02
6.367968834030858505e-02 6.615248735814021757e+02
6.372524389586414761e-02 6.618374952956679635e+02
6.375079945141970406e-02 6.615669923108181365e+02
6.381228093290118586e-02 6.617238926158181584e+02
6.383820685882711510e-02 6.614701085159274498e+02
6.388116982179006809e-02 6.617879459507146294e+02
6.391042908104933862e-02 6.614382068828751926e+02
6.396413278475303332e-02 6.617102102804778951e+02
6.398265130327154826e-02 6.614149147610947921e+02
6.403635500697525684e-02 6.617416832241719931e+02
6.406116982179008157e-02 6.615383772961766908e+02
6.410635500697525746e-02 6.617237854434787323e+02
6.414339204401230121e-02 6.615868906418484130e+02
6.417857722919748098e-02 6.617705840317187267e+02
6.421894759956785215e-02 6.616128977962291629e+02
6.424709574771599041e-02 6.618627879677853798e+02
6.429746611808637158e-02 6.618864016065845135e+02
6.433857722919748834e-02 6.618554645245876600e+02
6.436931796993822230e-02 6.620934228423484456e+02
6.441524389586415766e-02 6.620165445508275752e+02
6.445413278475303764e-02 6.623432772897916720e+02
6.448265130327156258e-02 6.621026753876568591e+02
6.452931796993822966e-02 6.624411970839640844e+02
6.456820685882710964e-02 6.621869128464888945e+02
6.460376241438266220e-02 6.625368662590072972e+02
6.464931796993822477e-02 6.621873772599599306e+02
6.468376241438267282e-02 6.625179324790324245e+02
6.473228093290119001e-02 6.623740714753357679e+02
6.476265130327155117e-02 6.627657506520254174e+02
6.481450315512339577e-02 6.624740275439584138e+02
6.484598463660488921e-02 6.627934011156114593e+02
6.489413278475303359e-02 6.627013400759974502e+02
6.492857722919748165e-02 6.628965723544184812e+02
6.497820685882710334e-02 6.628383063258539778e+02
6.499931796993821398e-02 6.629819529848715547e+02
6.506116982179006858e-02 6.630077100704602344e+02
6.509116982179007083e-02 6.628575973469605742e+02
6.513783648845673790e-02 6.631549648649069013e+02
6.517931796993822746e-02 6.630086388974024203e+02
6.520524389586414282e-02 6.634006395911103482e+02
6.525450315512340560e-02 6.631721838874501600e+02
6.528450315512340785e-02 6.635754376768037446e+02
6.533931796993822094e-02 6.633124010316043950e+02
6.537376241438266899e-02 6.636161631658064834e+02
6.541598463660489027e-02 6.633707385083952204e+02
6.544931796993821993e-02 6.638092877215510725e+02
6.549709574771600540e-02 6.635366412899116995e+02
6.552894759956784387e-02 6.638850585655640089e+02
6.557968834030859784e-02 6.637025797955412827e+02
6.561746611808637331e-02 6.640337423245373429e+02
6.566450315512339930e-02 6.639829783597365349e+02
6.570857722919748456e-02 6.641460946604264564e+02
6.573931796993821852e-02 6.642556605154892395e+02
6.579561426623452280e-02 6.641710300914123764e+02
6.583116982179007537e-02 6.644104530978127059e+02
6.587672537734562406e-02 6.642863118045805777e+02
6.591561426623451792e-02 6.646970676576978576e+02
6.595820685882711198e-02 6.644001645532225666e+02
6.599635500697526025e-02 6.646784553947413769e+02
6.604857722919747764e-02 6.644367103209856396e+02
6.608376241438265741e-02 6.646863504237497864e+02
6.613302167364192019e-02 6.644236710196821605e+02
6.616857722919748663e-02 6.646809560826626466e+02
6.621376241438266252e-02 6.644388180436619677e+02
6.624857722919748337e-02 6.646680239536987074e+02
6.629598463660488217e-02 6.644364959763065599e+02
6.633265130327155312e-02 6.647216458475521677e+02
6.636931796993822408e-02 6.645831791849427646e+02
6.641598463660489116e-02 6.646857431138259926e+02
6.646079945141970813e-02 6.647055699966301745e+02
6.648894759956786027e-02 6.647398294211508301e+02
6.653783648845673637e-02 6.648040971007261533e+02
6.657931796993822593e-02 6.646693814699985978e+02
6.661561426623452409e-02 6.650098679925295073e+02
6.665857722919747708e-02 6.647170017128414656e+02
6.669783648845674373e-02 6.651499779643443162e+02
6.673228093290119178e-02 6.648535035492268435e+02
6.678154019216044068e-02 6.653144517813343555e+02
6.681524389586414314e-02 6.649204148131760803e+02
6.686005871067896011e-02 6.653363863868146382e+02
6.689228093290118526e-02 6.649283812904108117e+02
6.693783648845673395e-02 6.654196592945913835e+02
6.698968834030859243e-02 6.651350452850432475e+02
6.702894759956784521e-02 6.655583760259928567e+02
6.706635500697526175e-02 6.652795850468897925e+02
6.712005871067895646e-02 6.654413438312797098e+02
6.715487352549377731e-02 6.653796482878518646e+02
6.720339204401229449e-02 6.654118357138092961e+02
6.724524389586414297e-02 6.655876340746710866e+02
6.726524389586414909e-02 6.653603929908584860e+02
6.733524389586414971e-02 6.656319676991031429e+02
6.735709574771599206e-02 6.654918220031752298e+02
6.741376241438266914e-02 6.657673620879807004e+02
6.743450315512340698e-02 6.655762380825731270e+02
6.748820685882711556e-02 6.659538776827906759e+02
6.752450315512341372e-02 6.655018962030864031e+02
6.757339204401230370e-02 6.659161172951802428e+02
6.759339204401229595e-02 6.655607695415747003e+02
6.766154019216044646e-02 6.659475187906480187e+02
6.768154019216045258e-02 6.657037374424421614e+02
6.773820685882710191e-02 6.659717040152577283e+02
6.776857722919747695e-02 6.659168675015565668e+02
6.780635500697525242e-02 6.661835480062983379e+02
6.786302167364192950e-02 6.661590412646702362e+02
6.789487352549378185e-02 6.662383487958861679e+02
6.794228093290118065e-02 6.662668923623012915e+02
6.797265130327155569e-02 6.664195057737221077e+02
6.802191056253080459e-02 6.665851584864464030e+02
6.806598463660488985e-02 6.664583736088404748e+02
6.810746611808636553e-02 6.666785770423605300e+02
6.814079945141970907e-02 6.664073238511342652e+02
6.819524389586414936e-02 6.667245182518846605e+02
6.822376241438267430e-02 6.665195332905708483e+02
6.827894759956786019e-02 6.669383985173755036e+02
6.831598463660489007e-02 6.665858372445962914e+02
6.835339204401229274e-02 6.670578599517835983e+02
6.839783648845673691e-02 6.666934382734352766e+02
6.844191056253080829e-02 6.671653538082830437e+02
6.849709574771599419e-02 6.669245018373561606e+02
6.852598463660489192e-02 6.673184673572881138e+02
6.857339204401229071e-02 6.671851092428606762e+02
6.861894759956785328e-02 6.674747960764774461e+02
6.866561426623452036e-02 6.674873352401967850e+02
6.869450315512340421e-02 6.676095474313182194e+02
6.875635500697525881e-02 6.677073243290379878e+02
6.878116982179006966e-02 6.675984372321254341e+02
6.884487352549377437e-02 6.677108252921277654e+02
6.887968834030859522e-02 6.675531390566380878e+02
6.891339204401229768e-02 6.678925895798873853e+02
6.896598463660488787e-02 6.674800117969988378e+02
6.899635500697526291e-02 6.679029495727038466e+02
6.905339204401229891e-02 6.675309186582524035e+02
6.908598463660488298e-02 6.679502482985280949e+02
6.912487352549377684e-02 6.676130483944079970e+02
6.916635500697526640e-02 6.679734689720821734e+02
6.921598463660488809e-02 6.675667142196389250e+02
6.924376241438266744e-02 6.679449968538933717e+02
6.930116982179007623e-02 6.676155490823290393e+02
6.932709574771600547e-02 6.677561949158412062e+02
6.937079945141970405e-02 6.676057606753231539e+02
6.942746611808636725e-02 6.677177557700807711e+02
6.945783648845674230e-02 6.677303663820262045e+02
6.951154019216045088e-02 6.677083603283197135e+02
6.953968834030858914e-02 6.678679399418066396e+02
6.958635500697525622e-02 6.676190143213055990e+02
6.962635500697525459e-02 6.679374590660165723e+02
6.967079945141969877e-02 6.676495584380578521e+02
6.970228093290119220e-02 6.678511138845080950e+02
6.975339204401229121e-02 6.675728944912157203e+02
6.977487352549377464e-02 6.679214903874340052e+02
6.983302167364192903e-02 6.676454858891574986e+02
6.985524389586414418e-02 6.680193387333800956e+02
6.990635500697525706e-02 6.676399486516177149e+02
6.995154019216044683e-02 6.679136668066519178e+02
6.998635500697526768e-02 6.677253292820706747e+02
7.003709574771599389e-02 6.679972612314470553e+02
7.007561426623451495e-02 6.678709407673122769e+02
7.011265130327155870e-02 6.680855712391793304e+02
7.015968834030858470e-02 6.680599570500432947e+02
7.020005871067895586e-02 6.682178933543251560e+02
7.022968834030859919e-02 6.683994790215189141e+02
7.029042908104933540e-02 6.682948788181855662e+02
7.031487352549377345e-02 6.684819302746927860e+02
7.036116982179006774e-02 6.682648348390176807e+02
7.039042908104933827e-02 6.685426612670653412e+02
7.043265130327155954e-02 6.682350052045288749e+02
7.046709574771600759e-02 6.687102073577872261e+02
7.051079945141970617e-02 6.684048733626060539e+02
7.056042908104932787e-02 6.687507542262241031e+02
7.059042908104933012e-02 6.685178330084189611e+02
7.063228093290117859e-02 6.687590422204773404e+02
7.068302167364193256e-02 6.685653460789221754e+02
7.072154019216043974e-02 6.688867559250254544e+02
7.075413278475303769e-02 6.687902650953794819e+02
7.081042908104932809e-02 6.690541591192946953e+02
7.084302167364192604e-02 6.689888197163244286e+02
7.088154019216043322e-02 6.691105674939749406e+02
7.093079945141969600e-02 6.692282427227248718e+02
7.095042908104932933e-02 6.690757007595303776e+02
7.101005871067896102e-02 6.692683966259170347e+02
7.103598463660489026e-02 6.690087180473548187e+02
7.109487352549377637e-02 6.695335767179060440e+02
7.112376241438266022e-02 6.691783004125267098e+02
7.116191056253080849e-02 6.695737306210980933e+02
7.119894759956785224e-02 6.692204905901691063e+02
7.125191056253081523e-02 6.696257092057462614e+02
7.128154019216044468e-02 6.692725406230437102e+02
7.133116982179006638e-02 6.696832250279344407e+02
7.135746611808636841e-02 6.693583142187414978e+02
7.140561426623451280e-02 6.697250579644452273e+02
7.144413278475303386e-02 6.695392211277852539e+02
7.147561426623451342e-02 6.696903698505666398e+02
7.152783648845674469e-02 6.695886990245123798e+02
7.155820685882710586e-02 6.697399191955198603e+02
7.161079945141970993e-02 6.698669898660310764e+02
7.164672537734563529e-02 6.698642033852046325e+02
7.168524389586414247e-02 6.700283914092894975e+02
7.173191056253080955e-02 6.697201994850554456e+02
7.177042908104933061e-02 6.700730465507397184e+02
7.180042908104933286e-02 6.698132250757248585e+02
7.184931796993822284e-02 6.702664926235028133e+02
7.189413278475303981e-02 6.698125463175748564e+02
7.193154019216044248e-02 6.703462645681897811e+02
7.198339204401230096e-02 6.700098863186724429e+02
7.201376241438267600e-02 6.703449070518896633e+02
7.206450315512340221e-02 6.701013043242495542e+02
7.209598463660488177e-02 6.704757287542828408e+02
7.214672537734563573e-02 6.702165860374179829e+02
7.218413278475303840e-02 6.703831318529712462e+02
7.222116982179006828e-02 6.701438874671365511e+02
7.226228093290118504e-02 6.702819611645012401e+02
7.231302167364192512e-02 6.702740304113796128e+02
7.233561426623451307e-02 6.704519364949178453e+02
7.239672537734562208e-02 6.704301447858902065e+02
7.243079945141969733e-02 6.704236787214082369e+02
7.246820685882710000e-02 6.706893946750944906e+02
7.251561426623452655e-02 6.704719777224008794e+02
7.254376241438266482e-02 6.708488671162421042e+02
7.259154019216043641e-02 6.705554649748564771e+02
7.261746611808637952e-02 6.709969078411784267e+02
7.266931796993822412e-02 6.706652808987113303e+02
7.270783648845674518e-02 6.711215492719948088e+02
7.274450315512340226e-02 6.708376140205966749e+02
7.279487352549376955e-02 6.711144044493627234e+02
7.283079945141970879e-02 6.708166439661714548e+02
7.286931796993821597e-02 6.711753855105273487e+02
7.291672537734562864e-02 6.708973090136875044e+02
7.295635500697526810e-02 6.711421978094015230e+02
7.299487352549377528e-02 6.711245500975003324e+02
7.305339204401228859e-02 6.711801368175775906e+02
7.307857722919747223e-02 6.713464682884520016e+02
7.313487352549377651e-02 6.712495844935613150e+02
7.315820685882711005e-02 6.713737257867933295e+02
7.321857722919748734e-02 6.710970782544799249e+02
7.325450315512339883e-02 6.714182737559042380e+02
7.329154019216044258e-02 6.711557372482891424e+02
7.332931796993823192e-02 6.715629564142035406e+02
7.337857722919748082e-02 6.711405545001960036e+02
7.340191056253081436e-02 6.715486310448262657e+02
7.344487352549376735e-02 6.713448964274730315e+02
7.349302167364192562e-02 6.717352538119756673e+02
