# eto sig
nan 5.841169999999999618e+02
nan 5.840199999999999818e+02
nan 5.840589999999999691e+02
nan 5.841369999999999436e+02
nan 5.840660000000000309e+02
nan 5.840879999999999654e+02
nan 5.841219999999999573e+02
nan 5.841150000000000091e+02
nan 5.841190000000000282e+02
nan 5.840769999999999982e+02
nan 5.840130000000000337e+02
nan 5.841829999999999927e+02
nan 5.841979999999999791e+02
nan 5.842069999999999936e+02
nan 5.842000000000000455e+02
nan 5.841639999999999873e+02
nan 5.841620000000000346e+02
nan 5.841409999999999627e+02
nan 5.841459999999999582e+02
nan 5.841839999999999691e+02
nan 5.841749999999999545e+02
nan 5.840900000000000318e+02
nan 5.841699999999999591e+02
nan 5.841570000000000391e+02
nan 5.842970000000000255e+02
nan 5.842430000000000518e+02
nan 5.842240000000000464e+02
nan 5.841989999999999554e+02
nan 5.842549999999999955e+02
nan 5.842319999999999709e+02
nan 5.841660000000000537e+02
nan 5.841820000000000164e+02
nan 5.842150000000000318e+02
nan 5.842730000000000246e+02
nan 5.842340000000000373e+02
nan 5.841559999999999491e+02
nan 5.841939999999999600e+02
nan 5.841459999999999582e+02
nan 5.841639999999999873e+02
nan 5.841150000000000091e+02
nan 5.841599999999999682e+02
nan 5.842490000000000236e+02
nan 5.842780000000000200e+02
nan 5.842290000000000418e+02
nan 5.842519999999999527e+02
nan 5.842110000000000127e+02
nan 5.842640000000000100e+02
nan 5.841599999999999682e+02
nan 5.842019999999999982e+02
nan 5.841570000000000391e+02
nan 5.841509999999999536e+02
nan 5.841670000000000300e+02
nan 5.841549999999999727e+02
nan 5.841849999999999454e+02
nan 5.841760000000000446e+02
nan 5.842129999999999654e+02
nan 5.842150000000000318e+02
nan 5.842169999999999845e+02
nan 5.842369999999999663e+02
nan 5.842690000000000055e+02
nan 5.843579999999999472e+02
nan 5.842599999999999909e+02
nan 5.843070000000000164e+02
nan 5.843160000000000309e+02
nan 5.843220000000000027e+02
nan 5.843150000000000546e+02
nan 5.842530000000000427e+02
nan 5.842060000000000173e+02
nan 5.840309999999999491e+02
nan 5.840570000000000164e+02
nan 5.840800000000000409e+02
nan 5.841449999999999818e+02
nan 5.842590000000000146e+02
nan 5.843239999999999554e+02
nan 5.843129999999999882e+02
nan 5.843129999999999882e+02
nan 5.842770000000000437e+02
nan 5.842930000000000064e+02
nan 5.843460000000000036e+02
nan 5.843719999999999573e+02
nan 5.844039999999999964e+02
nan 5.844339999999999691e+02
nan 5.843940000000000055e+02
nan 5.843669999999999618e+02
nan 5.843940000000000055e+02
nan 5.843859999999999673e+02
nan 5.844410000000000309e+02
nan 5.844950000000000045e+02
nan 5.844400000000000546e+02
nan 5.843659999999999854e+02
nan 5.844339999999999691e+02
nan 5.843250000000000455e+02
nan 5.843540000000000418e+02
nan 5.843949999999999818e+02
nan 5.844569999999999936e+02
nan 5.843799999999999955e+02
nan 5.843490000000000464e+02
nan 5.842459999999999809e+02
nan 5.842419999999999618e+02
nan 5.842540000000000191e+02
nan 5.843909999999999627e+02
nan 5.843669999999999618e+02
nan 5.843350000000000364e+02
nan 5.842350000000000136e+02
nan 5.842140000000000555e+02
nan 5.841100000000000136e+02
nan 5.841399999999999864e+02
nan 5.842150000000000318e+02
nan 5.841939999999999600e+02
nan 5.841839999999999691e+02
nan 5.842730000000000246e+02
nan 5.843120000000000118e+02
nan 5.841979999999999791e+02
nan 5.841979999999999791e+02
nan 5.842799999999999727e+02
nan 5.842899999999999636e+02
nan 5.841920000000000073e+02
nan 5.842430000000000518e+02
nan 5.842569999999999482e+02
nan 5.842899999999999636e+02
nan 5.842970000000000255e+02
nan 5.842889999999999873e+02
nan 5.842640000000000100e+02
nan 5.842279999999999518e+02
nan 5.841589999999999918e+02
nan 5.841219999999999573e+02
nan 5.842010000000000218e+02
nan 5.841549999999999727e+02
nan 5.841710000000000491e+02
nan 5.841369999999999436e+02
nan 5.842110000000000127e+02
nan 5.842930000000000064e+02
nan 5.842559999999999718e+02
nan 5.842240000000000464e+02
nan 5.842910000000000537e+02
nan 5.843010000000000446e+02
nan 5.842970000000000255e+02
nan 5.843160000000000309e+02
nan 5.843170000000000073e+02
nan 5.843750000000000000e+02
nan 5.843680000000000518e+02
nan 5.842749999999999773e+02
nan 5.843509999999999991e+02
nan 5.842910000000000537e+02
nan 5.844299999999999500e+02
nan 5.844020000000000437e+02
nan 5.843630000000000564e+02
nan 5.842490000000000236e+02
nan 5.841829999999999927e+02
nan 5.841860000000000355e+02
nan 5.841570000000000391e+02
nan 5.841530000000000200e+02
nan 5.843089999999999691e+02
nan 5.843750000000000000e+02
nan 5.843189999999999600e+02
nan 5.842930000000000064e+02
nan 5.842659999999999627e+02
nan 5.843189999999999600e+02
nan 5.843750000000000000e+02
nan 5.843029999999999973e+02
nan 5.843619999999999663e+02
nan 5.843319999999999936e+02
nan 5.842670000000000528e+02
nan 5.842690000000000055e+02
nan 5.843179999999999836e+02
nan 5.843849999999999909e+02
nan 5.842920000000000300e+02
nan 5.842279999999999518e+02
nan 5.842369999999999663e+02
nan 5.842680000000000291e+02
nan 5.843369999999999891e+02
nan 5.842549999999999955e+02
nan 5.843250000000000455e+02
nan 5.843540000000000418e+02
nan 5.844199999999999591e+02
nan 5.844039999999999964e+02
nan 5.843930000000000291e+02
nan 5.843500000000000227e+02
nan 5.843200000000000500e+02
nan 5.843940000000000055e+02
nan 5.843310000000000173e+02
nan 5.842960000000000491e+02
nan 5.844769999999999754e+02
nan 5.843569999999999709e+02
nan 5.843500000000000227e+02
nan 5.843809999999999718e+02
nan 5.843479999999999563e+02
nan 5.843319999999999936e+02
nan 5.843769999999999527e+02
nan 5.842839999999999918e+02
nan 5.843239999999999554e+02
nan 5.844099999999999682e+02
nan 5.844360000000000355e+02
nan 5.844869999999999663e+02
nan 5.845000000000000000e+02
nan 5.845190000000000055e+02
nan 5.845209999999999582e+02
nan 5.845159999999999627e+02
nan 5.844370000000000118e+02
nan 5.843719999999999573e+02
nan 5.844619999999999891e+02
nan 5.845289999999999964e+02
nan 5.844329999999999927e+02
nan 5.843899999999999864e+02
nan 5.843920000000000528e+02
nan 5.843559999999999945e+02
nan 5.843819999999999482e+02
nan 5.843590000000000373e+02
nan 5.843769999999999527e+02
nan 5.843440000000000509e+02
nan 5.843350000000000364e+02
nan 5.843390000000000555e+02
nan 5.843210000000000264e+02
nan 5.842390000000000327e+02
nan 5.841720000000000255e+02
nan 5.841589999999999918e+02
nan 5.842250000000000227e+02
nan 5.842359999999999900e+02
nan 5.842140000000000555e+02
nan 5.841910000000000309e+02
nan 5.841820000000000164e+02
nan 5.841620000000000346e+02
nan 5.841839999999999691e+02
nan 5.841829999999999927e+02
nan 5.842240000000000464e+02
nan 5.842830000000000155e+02
nan 5.843039999999999736e+02
nan 5.842619999999999436e+02
nan 5.842329999999999472e+02
nan 5.842469999999999573e+02
nan 5.842640000000000100e+02
nan 5.842490000000000236e+02
nan 5.842680000000000291e+02
nan 5.841870000000000118e+02
nan 5.841920000000000073e+02
nan 5.842039999999999509e+02
nan 5.841849999999999454e+02
nan 5.842190000000000509e+02
nan 5.842609999999999673e+02
nan 5.842670000000000528e+02
nan 5.842910000000000537e+02
nan 5.842989999999999782e+02
nan 5.842870000000000346e+02
nan 5.842190000000000509e+02
nan 5.842720000000000482e+02
nan 5.843750000000000000e+02
nan 5.843600000000000136e+02
nan 5.843460000000000036e+02
nan 5.843210000000000264e+02
nan 5.843039999999999736e+02
nan 5.843970000000000482e+02
nan 5.844030000000000200e+02
nan 5.844120000000000346e+02
nan 5.843750000000000000e+02
nan 5.844109999999999445e+02
nan 5.844619999999999891e+02
nan 5.843659999999999854e+02
nan 5.843390000000000555e+02
nan 5.842540000000000191e+02
nan 5.842519999999999527e+02
nan 5.842619999999999436e+02
nan 5.842390000000000327e+02
nan 5.843110000000000355e+02
nan 5.843189999999999600e+02
nan 5.843260000000000218e+02
nan 5.843029999999999973e+02
nan 5.842740000000000009e+02
nan 5.842490000000000236e+02
nan 5.842269999999999754e+02
nan 5.842960000000000491e+02
nan 5.843379999999999654e+02
nan 5.843500000000000227e+02
nan 5.843909999999999627e+02
nan 5.844710000000000036e+02
nan 5.844890000000000327e+02
nan 5.843869999999999436e+02
nan 5.844039999999999964e+02
nan 5.843759999999999764e+02
nan 5.843390000000000555e+02
nan 5.843440000000000509e+02
nan 5.843289999999999509e+02
nan 5.842530000000000427e+02
nan 5.842789999999999964e+02
nan 5.843120000000000118e+02
nan 5.843529999999999518e+02
nan 5.842459999999999809e+02
nan 5.842740000000000009e+02
nan 5.842949999999999591e+02
nan 5.843550000000000182e+02
nan 5.843319999999999936e+02
nan 5.843070000000000164e+02
nan 5.842789999999999964e+02
nan 5.842079999999999700e+02
nan 5.842599999999999909e+02
nan 5.842490000000000236e+02
nan 5.841810000000000400e+02
nan 5.841929999999999836e+02
nan 5.842609999999999673e+02
nan 5.842250000000000227e+02
nan 5.841870000000000118e+02
nan 5.842880000000000109e+02
nan 5.842039999999999509e+02
nan 5.841860000000000355e+02
nan 5.842200000000000273e+02
nan 5.841799999999999500e+02
nan 5.842050000000000409e+02
nan 5.842259999999999991e+02
nan 5.842359999999999900e+02
nan 5.842050000000000409e+02
nan 5.842839999999999918e+02
nan 5.842580000000000382e+02
nan 5.842759999999999536e+02
nan 5.843020000000000209e+02
nan 5.842240000000000464e+02
nan 5.842409999999999854e+02
nan 5.842250000000000227e+02
nan 5.842110000000000127e+02
nan 5.841910000000000309e+02
nan 5.842509999999999764e+02
nan 5.842369999999999663e+02
nan 5.841630000000000109e+02
nan 5.842839999999999918e+02
nan 5.843569999999999709e+02
nan 5.843940000000000055e+02
nan 5.844650000000000318e+02
nan 5.844220000000000255e+02
nan 5.843250000000000455e+02
nan 5.842930000000000064e+02
nan 5.843269999999999982e+02
nan 5.842219999999999800e+02
nan 5.843020000000000209e+02
nan 5.842870000000000346e+02
nan 5.842169999999999845e+02
nan 5.841200000000000045e+02
nan 5.841100000000000136e+02
nan 5.841040000000000418e+02
nan 5.841290000000000191e+02
nan 5.841860000000000355e+02
nan 5.840950000000000273e+02
nan 5.841889999999999645e+02
nan 5.842409999999999854e+02
nan 5.842079999999999700e+02
nan 5.841939999999999600e+02
nan 5.842219999999999800e+02
nan 5.842100000000000364e+02
nan 5.842569999999999482e+02
nan 5.841810000000000400e+02
nan 5.841420000000000528e+02
nan 5.840639999999999645e+02
nan 5.840789999999999509e+02
nan 5.841309999999999718e+02
nan 5.840320000000000391e+02
nan 5.839940000000000282e+02
nan 5.840439999999999827e+02
nan 5.840599999999999454e+02
nan 5.840670000000000073e+02
nan 5.840620000000000118e+02
nan 5.840289999999999964e+02
nan 5.840750000000000455e+02
nan 5.841910000000000309e+02
nan 5.841720000000000255e+02
nan 5.841570000000000391e+02
nan 5.841820000000000164e+02
nan 5.842329999999999472e+02
nan 5.841559999999999491e+02
nan 5.842019999999999982e+02
nan 5.842210000000000036e+02
nan 5.841309999999999718e+02
nan 5.841330000000000382e+02
nan 5.840059999999999718e+02
nan 5.841549999999999727e+02
nan 5.841369999999999436e+02
nan 5.842079999999999700e+02
nan 5.841839999999999691e+02
nan 5.841380000000000337e+02
nan 5.841200000000000045e+02
nan 5.840549999999999500e+02
nan 5.840030000000000427e+02
nan 5.840470000000000255e+02
nan 5.839809999999999945e+02
nan 5.839220000000000255e+02
nan 5.839679999999999609e+02
nan 5.841019999999999754e+02
nan 5.841470000000000482e+02
nan 5.840610000000000355e+02
nan 5.840960000000000036e+02
nan 5.840180000000000291e+02
nan 5.839750000000000227e+02
nan 5.839719999999999800e+02
nan 5.839489999999999554e+02
nan 5.839759999999999991e+02
nan 5.839729999999999563e+02
nan 5.840410000000000537e+02
nan 5.840280000000000200e+02
nan 5.840470000000000255e+02
nan 5.840620000000000118e+02
nan 5.841349999999999909e+02
nan 5.840240000000000009e+02
nan 5.840090000000000146e+02
nan 5.839669999999999845e+02
nan 5.839819999999999709e+02
nan 5.841209999999999809e+02
nan 5.840330000000000155e+02
nan 5.839959999999999809e+02
nan 5.840040000000000191e+02
nan 5.840190000000000055e+02
nan 5.840069999999999482e+02
nan 5.839890000000000327e+02
nan 5.840180000000000291e+02
nan 5.840299999999999727e+02
nan 5.839900000000000091e+02
nan 5.840410000000000537e+02
nan 5.840119999999999436e+02
nan 5.840489999999999782e+02
nan 5.839690000000000509e+02
nan 5.839819999999999709e+02
nan 5.840410000000000537e+02
nan 5.839320000000000164e+02
nan 5.839529999999999745e+02
nan 5.838980000000000246e+02
nan 5.838060000000000400e+02
nan 5.837939999999999827e+02
nan 5.837820000000000391e+02
nan 5.838269999999999982e+02
nan 5.838210000000000264e+02
nan 5.838999999999999773e+02
nan 5.838890000000000100e+02
nan 5.839489999999999554e+02
nan 5.839579999999999700e+02
nan 5.838920000000000528e+02
nan 5.838630000000000564e+02
nan 5.838880000000000337e+02
nan 5.838479999999999563e+02
nan 5.838310000000000173e+02
nan 5.838680000000000518e+02
nan 5.838289999999999509e+02
nan 5.837720000000000482e+02
nan 5.838060000000000400e+02
nan 5.838460000000000036e+02
nan 5.838600000000000136e+02
nan 5.838590000000000373e+02
nan 5.838799999999999955e+02
nan 5.838360000000000127e+02
nan 5.838669999999999618e+02
nan 5.839009999999999536e+02
nan 5.837619999999999436e+02
nan 5.838379999999999654e+02
nan 5.838049999999999500e+02
nan 5.838650000000000091e+02
nan 5.838450000000000273e+02
nan 5.838020000000000209e+02
nan 5.838590000000000373e+02
nan 5.838029999999999973e+02
nan 5.837839999999999918e+02
nan 5.837619999999999436e+02
nan 5.837799999999999727e+02
nan 5.838450000000000273e+02
nan 5.838840000000000146e+02
nan 5.838569999999999709e+02
nan 5.837939999999999827e+02
nan 5.837630000000000337e+02
nan 5.837350000000000136e+02
nan 5.837469999999999573e+02
nan 5.837699999999999818e+02
nan 5.838150000000000546e+02
nan 5.837989999999999782e+02
nan 5.838419999999999845e+02
nan 5.838060000000000400e+02
nan 5.838529999999999518e+02
nan 5.838229999999999791e+02
nan 5.837619999999999436e+02
nan 5.838099999999999454e+02
nan 5.837219999999999800e+02
nan 5.837500000000000000e+02
nan 5.837240000000000464e+02
nan 5.837110000000000127e+02
nan 5.836539999999999964e+02
nan 5.836730000000000018e+02
nan 5.837329999999999472e+02
nan 5.837069999999999936e+02
nan 5.837549999999999955e+02
nan 5.837100000000000364e+02
nan 5.837580000000000382e+02
nan 5.837859999999999445e+02
nan 5.836979999999999791e+02
nan 5.836810000000000400e+02
nan 5.836069999999999709e+02
nan 5.835599999999999454e+02
nan 5.836459999999999582e+02
nan 5.836680000000000064e+02
nan 5.836620000000000346e+02
nan 5.836660000000000537e+02
nan 5.836710000000000491e+02
nan 5.836789999999999736e+02
nan 5.836929999999999836e+02
nan 5.836509999999999536e+02
nan 5.836090000000000373e+02
nan 5.836319999999999482e+02
nan 5.836639999999999873e+02
nan 5.836699999999999591e+02
nan 5.836359999999999673e+02
nan 5.836889999999999645e+02
nan 5.836770000000000209e+02
nan 5.836639999999999873e+02
nan 5.835449999999999591e+02
nan 5.834539999999999509e+02
nan 5.834070000000000391e+02
nan 5.834149999999999636e+02
nan 5.834360000000000355e+02
nan 5.834470000000000027e+02
nan 5.834370000000000118e+02
nan 5.835049999999999955e+02
nan 5.834180000000000064e+02
nan 5.834199999999999591e+02
nan 5.834389999999999645e+02
nan 5.833840000000000146e+02
nan 5.833849999999999909e+02
nan 5.833170000000000073e+02
nan 5.834030000000000200e+02
nan 5.834220000000000255e+02
nan 5.834260000000000446e+02
nan 5.833390000000000555e+02
nan 5.833310000000000173e+02
nan 5.833390000000000555e+02
nan 5.833110000000000355e+02
nan 5.833519999999999754e+02
nan 5.833429999999999609e+02
nan 5.832450000000000045e+02
nan 5.832350000000000136e+02
nan 5.832680000000000291e+02
nan 5.832490000000000236e+02
nan 5.832160000000000082e+02
nan 5.833239999999999554e+02
nan 5.833809999999999718e+02
nan 5.834919999999999618e+02
nan 5.835240000000000009e+02
nan 5.834959999999999809e+02
nan 5.835280000000000200e+02
nan 5.834199999999999591e+02
nan 5.833990000000000009e+02
nan 5.834450000000000500e+02
nan 5.834160000000000537e+02
nan 5.834950000000000045e+02
nan 5.834969999999999573e+02
nan 5.834869999999999663e+02
nan 5.833849999999999909e+02
nan 5.834299999999999500e+02
nan 5.833920000000000528e+02
nan 5.834339999999999691e+02
nan 5.833609999999999900e+02
nan 5.833619999999999663e+02
nan 5.834170000000000300e+02
nan 5.834519999999999982e+02
nan 5.834109999999999445e+02
nan 5.833250000000000455e+02
nan 5.833220000000000027e+02
nan 5.833930000000000291e+02
nan 5.833920000000000528e+02
nan 5.834289999999999736e+02
nan 5.833970000000000482e+02
nan 5.833899999999999864e+02
nan 5.833250000000000455e+02
nan 5.832619999999999436e+02
nan 5.832010000000000218e+02
nan 5.832359999999999900e+02
nan 5.832200000000000273e+02
nan 5.832279999999999518e+02
nan 5.831589999999999918e+02
nan 5.831979999999999791e+02
nan 5.831760000000000446e+02
nan 5.830990000000000464e+02
nan 5.831359999999999673e+02
nan 5.831870000000000118e+02
nan 5.831269999999999527e+02
nan 5.831019999999999754e+02
nan 5.831259999999999764e+02
nan 5.831069999999999709e+02
nan 5.830950000000000273e+02
nan 5.831190000000000282e+02
nan 5.830589999999999691e+02
nan 5.830090000000000146e+02
nan 5.829560000000000173e+02
nan 5.829370000000000118e+02
nan 5.829539999999999509e+02
nan 5.829070000000000391e+02
nan 5.829279999999999973e+02
nan 5.830000000000000000e+02
nan 5.830259999999999536e+02
nan 5.830679999999999836e+02
nan 5.830320000000000391e+02
nan 5.830030000000000427e+02
nan 5.829629999999999654e+02
nan 5.830180000000000291e+02
nan 5.829710000000000036e+02
nan 5.830049999999999955e+02
nan 5.829940000000000282e+02
nan 5.829230000000000018e+02
nan 5.829039999999999964e+02
nan 5.828799999999999955e+02
nan 5.828630000000000564e+02
nan 5.828859999999999673e+02
nan 5.828630000000000564e+02
nan 5.829130000000000109e+02
nan 5.829650000000000318e+02
nan 5.828909999999999627e+02
nan 5.829550000000000409e+02
nan 5.829669999999999845e+02
nan 5.828590000000000373e+02
nan 5.829009999999999536e+02
nan 5.829809999999999945e+02
nan 5.829279999999999973e+02
nan 5.829109999999999445e+02
nan 5.829500000000000455e+02
nan 5.829230000000000018e+02
nan 5.828479999999999563e+02
nan 5.827559999999999718e+02
nan 5.827359999999999900e+02
nan 5.827190000000000509e+02
nan 5.827789999999999964e+02
nan 5.828129999999999882e+02
nan 5.828250000000000455e+02
nan 5.829020000000000437e+02
nan 5.828890000000000100e+02
nan 5.829089999999999918e+02
nan 5.828980000000000246e+02
nan 5.829740000000000464e+02
nan 5.828999999999999773e+02
nan 5.828809999999999718e+02
nan 5.829270000000000209e+02
nan 5.828369999999999891e+02
nan 5.827749999999999773e+02
nan 5.827690000000000055e+02
nan 5.827559999999999718e+02
nan 5.827490000000000236e+02
nan 5.827119999999999891e+02
nan 5.826810000000000400e+02
nan 5.825769999999999982e+02
nan 5.825230000000000246e+02
nan 5.825119999999999436e+02
nan 5.824510000000000218e+02
nan 5.824980000000000473e+02
nan 5.825929999999999609e+02
nan 5.826340000000000146e+02
nan 5.826130000000000564e+02
nan 5.826059999999999945e+02
nan 5.825410000000000537e+02
nan 5.825929999999999609e+02
nan 5.825960000000000036e+02
nan 5.825299999999999727e+02
nan 5.825560000000000400e+02
nan 5.824569999999999936e+02
nan 5.825320000000000391e+02
nan 5.825130000000000337e+02
nan 5.824690000000000509e+02
nan 5.824990000000000236e+02
nan 5.824560000000000173e+02
nan 5.824719999999999800e+02
nan 5.824610000000000127e+02
nan 5.823999999999999773e+02
nan 5.822899999999999636e+02
nan 5.822910000000000537e+02
nan 5.824729999999999563e+02
nan 5.825209999999999582e+02
nan 5.825069999999999482e+02
nan 5.825389999999999873e+02
nan 5.824880000000000564e+02
nan 5.824790000000000418e+02
nan 5.825180000000000291e+02
nan 5.824700000000000273e+02
nan 5.823650000000000091e+02
nan 5.824239999999999782e+02
nan 5.823940000000000055e+02
nan 5.824070000000000391e+02
nan 5.823550000000000182e+02
nan 5.822200000000000273e+02
nan 5.823020000000000209e+02
nan 5.823830000000000382e+02
nan 5.823519999999999754e+02
nan 5.821680000000000064e+02
nan 5.821059999999999945e+02
nan 5.822580000000000382e+02
nan 5.822830000000000155e+02
nan 5.823110000000000355e+02
nan 5.822459999999999809e+02
nan 5.822549999999999955e+02
nan 5.822409999999999854e+02
nan 5.822649999999999864e+02
nan 5.821960000000000264e+02
nan 5.821970000000000027e+02
nan 5.821459999999999582e+02
nan 5.821200000000000045e+02
nan 5.821589999999999918e+02
nan 5.821470000000000482e+02
nan 5.820739999999999554e+02
nan 5.821280000000000427e+02
nan 5.821040000000000418e+02
nan 5.820919999999999845e+02
nan 5.820470000000000255e+02
nan 5.820639999999999645e+02
nan 5.819829999999999472e+02
nan 5.820420000000000300e+02
nan 5.820209999999999582e+02
nan 5.819339999999999691e+02
nan 5.819220000000000255e+02
nan 5.819719999999999800e+02
nan 5.820339999999999918e+02
nan 5.819800000000000182e+02
nan 5.819270000000000209e+02
nan 5.819230000000000018e+02
nan 5.819850000000000136e+02
nan 5.819640000000000555e+02
nan 5.819809999999999945e+02
nan 5.819360000000000355e+02
nan 5.818949999999999818e+02
nan 5.818120000000000118e+02
nan 5.818060000000000400e+02
nan 5.818360000000000127e+02
nan 5.818529999999999518e+02
nan 5.818550000000000182e+02
nan 5.818450000000000273e+02
nan 5.818469999999999800e+02
nan 5.818460000000000036e+02
nan 5.816939999999999600e+02
nan 5.816509999999999536e+02
nan 5.817390000000000327e+02
nan 5.817519999999999527e+02
nan 5.817480000000000473e+02
nan 5.817100000000000364e+02
nan 5.816950000000000500e+02
nan 5.817490000000000236e+02
nan 5.817169999999999845e+02
nan 5.816609999999999445e+02
nan 5.816929999999999836e+02
nan 5.816649999999999636e+02
nan 5.816749999999999545e+02
nan 5.817599999999999909e+02
nan 5.817219999999999800e+02
nan 5.816689999999999827e+02
nan 5.816879999999999882e+02
nan 5.817350000000000136e+02
nan 5.817039999999999509e+02
nan 5.816459999999999582e+02
nan 5.815330000000000155e+02
nan 5.815389999999999873e+02
nan 5.815410000000000537e+02
nan 5.815520000000000209e+02
nan 5.815359999999999445e+02
nan 5.814529999999999745e+02
nan 5.815470000000000255e+02
nan 5.814950000000000045e+02
nan 5.815599999999999454e+02
nan 5.815339999999999918e+02
nan 5.815309999999999491e+02
nan 5.815000000000000000e+02
nan 5.814049999999999727e+02
nan 5.814109999999999445e+02
nan 5.813020000000000209e+02
nan 5.812889999999999873e+02
nan 5.813300000000000409e+02
nan 5.813999999999999773e+02
nan 5.813609999999999900e+02
nan 5.813070000000000164e+02
nan 5.811889999999999645e+02
nan 5.812169999999999845e+02
nan 5.813859999999999673e+02
nan 5.812930000000000064e+02
nan 5.812960000000000491e+02
nan 5.812469999999999573e+02
nan 5.812350000000000136e+02
nan 5.812530000000000427e+02
nan 5.812100000000000364e+02
nan 5.812229999999999563e+02
nan 5.810460000000000491e+02
nan 5.811630000000000109e+02
nan 5.811480000000000246e+02
nan 5.811130000000000564e+02
nan 5.811269999999999527e+02
nan 5.810650000000000546e+02
nan 5.810560000000000400e+02
nan 5.810589999999999691e+02
nan 5.811090000000000373e+02
nan 5.811159999999999854e+02
nan 5.810869999999999891e+02
nan 5.810839999999999463e+02
nan 5.810019999999999527e+02
nan 5.810230000000000246e+02
nan 5.810359999999999445e+02
nan 5.810299999999999727e+02
nan 5.810570000000000164e+02
nan 5.810549999999999500e+02
nan 5.810969999999999800e+02
nan 5.809959999999999809e+02
nan 5.810330000000000155e+02
nan 5.809230000000000018e+02
nan 5.809160000000000537e+02
nan 5.808999999999999773e+02
nan 5.809059999999999491e+02
nan 5.807989999999999782e+02
nan 5.807770000000000437e+02
nan 5.807690000000000055e+02
nan 5.807709999999999582e+02
nan 5.807989999999999782e+02
nan 5.808550000000000182e+02
nan 5.808630000000000564e+02
nan 5.808289999999999509e+02
nan 5.807380000000000564e+02
nan 5.807060000000000173e+02
nan 5.807129999999999654e+02
nan 5.806209999999999809e+02
nan 5.806509999999999536e+02
nan 5.806689999999999827e+02
nan 5.806630000000000109e+02
nan 5.806259999999999764e+02
nan 5.806069999999999709e+02
nan 5.806589999999999918e+02
nan 5.805919999999999845e+02
nan 5.806079999999999472e+02
nan 5.806000000000000227e+02
nan 5.806349999999999909e+02
nan 5.805819999999999936e+02
nan 5.805769999999999982e+02
nan 5.805209999999999582e+02
nan 5.804379999999999882e+02
nan 5.804619999999999891e+02
nan 5.804880000000000564e+02
nan 5.805109999999999673e+02
nan 5.804349999999999454e+02
nan 5.804950000000000045e+02
nan 5.804850000000000136e+02
nan 5.803750000000000000e+02
nan 5.803630000000000564e+02
nan 5.802780000000000200e+02
nan 5.802319999999999709e+02
nan 5.801630000000000109e+02
nan 5.802129999999999654e+02
nan 5.801900000000000546e+02
nan 5.802100000000000364e+02
nan 5.802269999999999754e+02
nan 5.801359999999999673e+02
nan 5.801810000000000400e+02
nan 5.801699999999999591e+02
nan 5.801219999999999573e+02
nan 5.801770000000000209e+02
nan 5.801029999999999518e+02
nan 5.801549999999999727e+02
nan 5.800570000000000164e+02
nan 5.800420000000000300e+02
nan 5.799160000000000537e+02
nan 5.800159999999999627e+02
nan 5.800689999999999600e+02
nan 5.801799999999999500e+02
nan 5.801509999999999536e+02
nan 5.800430000000000064e+02
nan 5.799650000000000318e+02
nan 5.798790000000000191e+02
nan 5.799260000000000446e+02
nan 5.799170000000000300e+02
nan 5.799210000000000491e+02
nan 5.799279999999999973e+02
nan 5.798509999999999991e+02
nan 5.798429999999999609e+02
nan 5.798909999999999627e+02
nan 5.798519999999999754e+02
nan 5.798329999999999700e+02
nan 5.798630000000000564e+02
nan 5.798680000000000518e+02
nan 5.798099999999999454e+02
nan 5.797659999999999627e+02
nan 5.798139999999999645e+02
nan 5.797999999999999545e+02
nan 5.798369999999999891e+02
nan 5.798269999999999982e+02
nan 5.797970000000000255e+02
nan 5.797540000000000191e+02
nan 5.796680000000000064e+02
nan 5.796849999999999454e+02
nan 5.796530000000000200e+02
nan 5.796029999999999518e+02
nan 5.796090000000000373e+02
nan 5.795960000000000036e+02
nan 5.795890000000000555e+02
nan 5.796069999999999709e+02
nan 5.795929999999999609e+02
nan 5.795950000000000273e+02
nan 5.795259999999999536e+02
nan 5.794710000000000036e+02
nan 5.795280000000000200e+02
nan 5.795259999999999536e+02
nan 5.795380000000000109e+02
nan 5.794210000000000491e+02
nan 5.794560000000000173e+02
nan 5.794489999999999554e+02
nan 5.794210000000000491e+02
nan 5.793250000000000455e+02
nan 5.792690000000000055e+02
nan 5.792670000000000528e+02
nan 5.792509999999999764e+02
nan 5.792649999999999864e+02
nan 5.792179999999999609e+02
nan 5.792129999999999654e+02
nan 5.792010000000000218e+02
nan 5.791670000000000300e+02
nan 5.791910000000000309e+02
nan 5.791219999999999573e+02
nan 5.790420000000000300e+02
nan 5.790529999999999973e+02
nan 5.790800000000000409e+02
nan 5.791019999999999754e+02
nan 5.789460000000000264e+02
nan 5.789650000000000318e+02
nan 5.789900000000000091e+02
nan 5.789880000000000564e+02
nan 5.789809999999999945e+02
nan 5.790190000000000055e+02
nan 5.789510000000000218e+02
nan 5.788920000000000528e+02
nan 5.788609999999999900e+02
nan 5.789189999999999827e+02
nan 5.789289999999999736e+02
nan 5.789220000000000255e+02
nan 5.788780000000000427e+02
nan 5.788250000000000455e+02
nan 5.787859999999999445e+02
nan 5.787820000000000391e+02
nan 5.787169999999999845e+02
nan 5.787509999999999764e+02
nan 5.787580000000000382e+02
nan 5.787519999999999527e+02
nan 5.786799999999999500e+02
nan 5.787100000000000364e+02
nan 5.786589999999999918e+02
nan 5.786589999999999918e+02
